id,pokemon_id,generation_id,primary_type_id,secondary_type_id,meta
1976,46,6,12,5,"paras -- generation 6 -- bug,grass"
1977,47,6,12,5,"parasect -- generation 6 -- bug,grass"
1978,48,6,12,8,"venonat -- generation 6 -- bug,poison"
1979,49,6,12,8,"venomoth -- generation 6 -- bug,poison"
1980,50,6,9,,diglett -- generation 6 -- ground
1981,51,6,9,,dugtrio -- generation 6 -- ground
1982,52,6,1,,meowth -- generation 6 -- normal
1983,53,6,1,,persian -- generation 6 -- normal
1984,54,6,3,,psyduck -- generation 6 -- water
1985,55,6,3,,golduck -- generation 6 -- water
1986,56,6,7,,mankey -- generation 6 -- fighting
1987,57,6,7,,primeape -- generation 6 -- fighting
1988,58,6,2,,growlithe -- generation 6 -- fire
1989,59,6,2,,arcanine -- generation 6 -- fire
1990,60,6,3,,poliwag -- generation 6 -- water
1991,61,6,3,,poliwhirl -- generation 6 -- water
1992,62,6,3,7,"poliwrath -- generation 6 -- water,fighting"
1993,63,6,11,,abra -- generation 6 -- psychic
1994,64,6,11,,kadabra -- generation 6 -- psychic
1995,65,6,11,,alakazam -- generation 6 -- psychic
1996,66,6,7,,machop -- generation 6 -- fighting
1997,67,6,7,,machoke -- generation 6 -- fighting
1998,68,6,7,,machamp -- generation 6 -- fighting
1999,69,6,5,8,"bellsprout -- generation 6 -- grass,poison"
2000,70,6,5,8,"weepinbell -- generation 6 -- grass,poison"
2001,71,6,5,8,"victreebel -- generation 6 -- grass,poison"
2002,72,6,3,8,"tentacool -- generation 6 -- water,poison"
2003,73,6,3,8,"tentacruel -- generation 6 -- water,poison"
2004,74,6,13,9,"geodude -- generation 6 -- rock,ground"
2005,75,6,13,9,"graveler -- generation 6 -- rock,ground"
2006,76,6,13,9,"golem -- generation 6 -- rock,ground"
2007,77,6,2,,ponyta -- generation 6 -- fire
2008,78,6,2,,rapidash -- generation 6 -- fire
2009,79,6,3,11,"slowpoke -- generation 6 -- water,psychic"
2010,80,6,3,11,"slowbro -- generation 6 -- water,psychic"
2011,81,6,4,17,"magnemite -- generation 6 -- electric,steel"
2012,82,6,4,17,"magneton -- generation 6 -- electric,steel"
2013,83,6,1,10,"farfetchd -- generation 6 -- normal,flying"
2014,84,6,1,10,"doduo -- generation 6 -- normal,flying"
2015,85,6,1,10,"dodrio -- generation 6 -- normal,flying"
2016,86,6,3,,seel -- generation 6 -- water
2017,87,6,3,6,"dewgong -- generation 6 -- water,ice"
2018,88,6,8,,grimer -- generation 6 -- poison
2019,89,6,8,,muk -- generation 6 -- poison
2020,90,6,3,,shellder -- generation 6 -- water
2021,91,6,3,6,"cloyster -- generation 6 -- water,ice"
2022,92,6,14,8,"gastly -- generation 6 -- ghost,poison"
2023,93,6,14,8,"haunter -- generation 6 -- ghost,poison"
2024,94,6,14,8,"gengar -- generation 6 -- ghost,poison"
2025,95,6,13,9,"onix -- generation 6 -- rock,ground"
2026,96,6,11,,drowzee -- generation 6 -- psychic
2027,97,6,11,,hypno -- generation 6 -- psychic
2028,98,6,3,,krabby -- generation 6 -- water
2029,99,6,3,,kingler -- generation 6 -- water
2030,100,6,4,,voltorb -- generation 6 -- electric
2031,101,6,4,,electrode -- generation 6 -- electric
2032,102,6,5,11,"exeggcute -- generation 6 -- grass,psychic"
2033,103,6,5,11,"exeggutor -- generation 6 -- grass,psychic"
2034,104,6,9,,cubone -- generation 6 -- ground
2035,105,6,9,,marowak -- generation 6 -- ground
2036,106,6,7,,hitmonlee -- generation 6 -- fighting
2037,107,6,7,,hitmonchan -- generation 6 -- fighting
2038,108,6,1,,lickitung -- generation 6 -- normal
2039,109,6,8,,koffing -- generation 6 -- poison
2040,110,6,8,,weezing -- generation 6 -- poison
2041,111,6,9,13,"rhyhorn -- generation 6 -- ground,rock"
2042,112,6,9,13,"rhydon -- generation 6 -- ground,rock"
2043,113,6,1,,chansey -- generation 6 -- normal
2044,114,6,5,,tangela -- generation 6 -- grass
2045,115,6,1,,kangaskhan -- generation 6 -- normal
2046,116,6,3,,horsea -- generation 6 -- water
2047,117,6,3,,seadra -- generation 6 -- water
2048,118,6,3,,goldeen -- generation 6 -- water
2049,119,6,3,,seaking -- generation 6 -- water
2050,120,6,3,,staryu -- generation 6 -- water
2051,121,6,3,11,"starmie -- generation 6 -- water,psychic"
2052,122,6,11,18,"mrmime -- generation 6 -- psychic,fairy"
2053,123,6,12,10,"scyther -- generation 6 -- bug,flying"
2054,124,6,6,11,"jynx -- generation 6 -- ice,psychic"
2055,125,6,4,,electabuzz -- generation 6 -- electric
2056,126,6,2,,magmar -- generation 6 -- fire
2057,127,6,12,,pinsir -- generation 6 -- bug
2058,128,6,1,,tauros -- generation 6 -- normal
2059,129,6,3,,magikarp -- generation 6 -- water
2060,130,6,3,10,"gyarados -- generation 6 -- water,flying"
2061,131,6,3,6,"lapras -- generation 6 -- water,ice"
2062,132,6,1,,ditto -- generation 6 -- normal
2063,133,6,1,,eevee -- generation 6 -- normal
2064,134,6,3,,vaporeon -- generation 6 -- water
2065,135,6,4,,jolteon -- generation 6 -- electric
2066,136,6,2,,flareon -- generation 6 -- fire
2067,137,6,1,,porygon -- generation 6 -- normal
2068,138,6,13,3,"omanyte -- generation 6 -- rock,water"
2069,139,6,13,3,"omastar -- generation 6 -- rock,water"
2070,140,6,13,3,"kabuto -- generation 6 -- rock,water"
2071,141,6,13,3,"kabutops -- generation 6 -- rock,water"
2072,142,6,13,10,"aerodactyl -- generation 6 -- rock,flying"
2073,143,6,1,,snorlax -- generation 6 -- normal
2074,144,6,6,10,"articuno -- generation 6 -- ice,flying"
2075,145,6,4,10,"zapdos -- generation 6 -- electric,flying"
2076,146,6,2,10,"moltres -- generation 6 -- fire,flying"
2077,147,6,15,,dratini -- generation 6 -- dragon
2078,148,6,15,,dragonair -- generation 6 -- dragon
2079,149,6,15,10,"dragonite -- generation 6 -- dragon,flying"
2080,150,6,11,,mewtwo -- generation 6 -- psychic
2081,151,6,11,,mew -- generation 6 -- psychic
2082,152,6,5,,chikorita -- generation 6 -- grass
2083,153,6,5,,bayleef -- generation 6 -- grass
2084,154,6,5,,meganium -- generation 6 -- grass
2085,155,6,2,,cyndaquil -- generation 6 -- fire
2086,156,6,2,,quilava -- generation 6 -- fire
2087,157,6,2,,typhlosion -- generation 6 -- fire
2088,158,6,3,,totodile -- generation 6 -- water
2089,159,6,3,,croconaw -- generation 6 -- water
2090,160,6,3,,feraligatr -- generation 6 -- water
2091,161,6,1,,sentret -- generation 6 -- normal
2092,162,6,1,,furret -- generation 6 -- normal
2093,163,6,1,10,"hoothoot -- generation 6 -- normal,flying"
2094,164,6,1,10,"noctowl -- generation 6 -- normal,flying"
2095,165,6,12,10,"ledyba -- generation 6 -- bug,flying"
2096,166,6,12,10,"ledian -- generation 6 -- bug,flying"
2097,167,6,12,8,"spinarak -- generation 6 -- bug,poison"
2098,168,6,12,8,"ariados -- generation 6 -- bug,poison"
2099,169,6,8,10,"crobat -- generation 6 -- poison,flying"
2100,170,6,3,4,"chinchou -- generation 6 -- water,electric"
2101,171,6,3,4,"lanturn -- generation 6 -- water,electric"
2102,172,6,4,,pichu -- generation 6 -- electric
2103,173,6,18,,cleffa -- generation 6 -- fairy
2104,174,6,1,18,"igglybuff -- generation 6 -- normal,fairy"
2105,175,6,18,,togepi -- generation 6 -- fairy
2106,176,6,18,10,"togetic -- generation 6 -- fairy,flying"
2107,177,6,11,10,"natu -- generation 6 -- psychic,flying"
2108,178,6,11,10,"xatu -- generation 6 -- psychic,flying"
2109,179,6,4,,mareep -- generation 6 -- electric
2110,180,6,4,,flaaffy -- generation 6 -- electric
2111,181,6,4,,ampharos -- generation 6 -- electric
2112,182,6,5,,bellossom -- generation 6 -- grass
2113,183,6,3,18,"marill -- generation 6 -- water,fairy"
2114,184,6,3,18,"azumarill -- generation 6 -- water,fairy"
2115,185,6,13,,sudowoodo -- generation 6 -- rock
2116,186,6,3,,politoed -- generation 6 -- water
2117,187,6,5,10,"hoppip -- generation 6 -- grass,flying"
2118,188,6,5,10,"skiploom -- generation 6 -- grass,flying"
2119,189,6,5,10,"jumpluff -- generation 6 -- grass,flying"
2120,190,6,1,,aipom -- generation 6 -- normal
2121,191,6,5,,sunkern -- generation 6 -- grass
2122,192,6,5,,sunflora -- generation 6 -- grass
2123,193,6,12,10,"yanma -- generation 6 -- bug,flying"
2124,194,6,3,9,"wooper -- generation 6 -- water,ground"
2125,195,6,3,9,"quagsire -- generation 6 -- water,ground"
2126,196,6,11,,espeon -- generation 6 -- psychic
2127,197,6,16,,umbreon -- generation 6 -- dark
2128,198,6,16,10,"murkrow -- generation 6 -- dark,flying"
2129,199,6,3,11,"slowking -- generation 6 -- water,psychic"
2130,200,6,14,,misdreavus -- generation 6 -- ghost
2131,201,6,11,,unown -- generation 6 -- psychic
2132,202,6,11,,wobbuffet -- generation 6 -- psychic
2133,203,6,1,11,"girafarig -- generation 6 -- normal,psychic"
2134,204,6,12,,pineco -- generation 6 -- bug
2135,205,6,12,17,"forretress -- generation 6 -- bug,steel"
2136,206,6,1,,dunsparce -- generation 6 -- normal
2137,207,6,9,10,"gligar -- generation 6 -- ground,flying"
2138,208,6,17,9,"steelix -- generation 6 -- steel,ground"
2139,209,6,18,,snubbull -- generation 6 -- fairy
2140,210,6,18,,granbull -- generation 6 -- fairy
2141,211,6,3,8,"qwilfish -- generation 6 -- water,poison"
2142,212,6,12,17,"scizor -- generation 6 -- bug,steel"
2143,213,6,12,13,"shuckle -- generation 6 -- bug,rock"
2144,214,6,12,7,"heracross -- generation 6 -- bug,fighting"
2145,215,6,16,6,"sneasel -- generation 6 -- dark,ice"
2146,216,6,1,,teddiursa -- generation 6 -- normal
2147,217,6,1,,ursaring -- generation 6 -- normal
2148,218,6,2,,slugma -- generation 6 -- fire
2149,219,6,2,13,"magcargo -- generation 6 -- fire,rock"
2150,220,6,6,9,"swinub -- generation 6 -- ice,ground"
2151,221,6,6,9,"piloswine -- generation 6 -- ice,ground"
2152,222,6,3,13,"corsola -- generation 6 -- water,rock"
2153,223,6,3,,remoraid -- generation 6 -- water
2154,224,6,3,,octillery -- generation 6 -- water
2155,225,6,6,10,"delibird -- generation 6 -- ice,flying"
2156,226,6,3,10,"mantine -- generation 6 -- water,flying"
2157,227,6,17,10,"skarmory -- generation 6 -- steel,flying"
2158,228,6,16,2,"houndour -- generation 6 -- dark,fire"
2159,229,6,16,2,"houndoom -- generation 6 -- dark,fire"
2160,230,6,3,15,"kingdra -- generation 6 -- water,dragon"
2161,231,6,9,,phanpy -- generation 6 -- ground
2162,232,6,9,,donphan -- generation 6 -- ground
2163,233,6,1,,porygon2 -- generation 6 -- normal
2164,234,6,1,,stantler -- generation 6 -- normal
2165,235,6,1,,smeargle -- generation 6 -- normal
2166,236,6,7,,tyrogue -- generation 6 -- fighting
2167,237,6,7,,hitmontop -- generation 6 -- fighting
2168,238,6,6,11,"smoochum -- generation 6 -- ice,psychic"
2169,239,6,4,,elekid -- generation 6 -- electric
2170,240,6,2,,magby -- generation 6 -- fire
2171,241,6,1,,miltank -- generation 6 -- normal
2172,242,6,1,,blissey -- generation 6 -- normal
2173,243,6,4,,raikou -- generation 6 -- electric
2174,244,6,2,,entei -- generation 6 -- fire
2175,245,6,3,,suicune -- generation 6 -- water
2176,246,6,13,9,"larvitar -- generation 6 -- rock,ground"
2177,247,6,13,9,"pupitar -- generation 6 -- rock,ground"
2178,248,6,13,16,"tyranitar -- generation 6 -- rock,dark"
2179,249,6,11,10,"lugia -- generation 6 -- psychic,flying"
2180,250,6,2,10,"hooh -- generation 6 -- fire,flying"
2181,251,6,11,5,"celebi -- generation 6 -- psychic,grass"
2182,252,6,5,,treecko -- generation 6 -- grass
2183,253,6,5,,grovyle -- generation 6 -- grass
2184,254,6,5,,sceptile -- generation 6 -- grass
2185,255,6,2,,torchic -- generation 6 -- fire
2186,256,6,2,7,"combusken -- generation 6 -- fire,fighting"
2187,257,6,2,7,"blaziken -- generation 6 -- fire,fighting"
2188,258,6,3,,mudkip -- generation 6 -- water
2189,259,6,3,9,"marshtomp -- generation 6 -- water,ground"
2190,260,6,3,9,"swampert -- generation 6 -- water,ground"
2191,261,6,16,,poochyena -- generation 6 -- dark
2192,262,6,16,,mightyena -- generation 6 -- dark
2193,263,6,1,,zigzagoon -- generation 6 -- normal
2194,264,6,1,,linoone -- generation 6 -- normal
2195,265,6,12,,wurmple -- generation 6 -- bug
2196,266,6,12,,silcoon -- generation 6 -- bug
2197,267,6,12,10,"beautifly -- generation 6 -- bug,flying"
2198,268,6,12,,cascoon -- generation 6 -- bug
2199,269,6,12,8,"dustox -- generation 6 -- bug,poison"
2200,270,6,3,5,"lotad -- generation 6 -- water,grass"
2201,271,6,3,5,"lombre -- generation 6 -- water,grass"
2202,272,6,3,5,"ludicolo -- generation 6 -- water,grass"
2203,273,6,5,,seedot -- generation 6 -- grass
2204,274,6,5,16,"nuzleaf -- generation 6 -- grass,dark"
2205,275,6,5,16,"shiftry -- generation 6 -- grass,dark"
2206,276,6,1,10,"taillow -- generation 6 -- normal,flying"
2207,277,6,1,10,"swellow -- generation 6 -- normal,flying"
2208,278,6,3,10,"wingull -- generation 6 -- water,flying"
2209,279,6,3,10,"pelipper -- generation 6 -- water,flying"
2210,280,6,11,18,"ralts -- generation 6 -- psychic,fairy"
2211,281,6,11,18,"kirlia -- generation 6 -- psychic,fairy"
2212,282,6,11,18,"gardevoir -- generation 6 -- psychic,fairy"
2213,283,6,12,3,"surskit -- generation 6 -- bug,water"
2214,284,6,12,10,"masquerain -- generation 6 -- bug,flying"
2215,285,6,5,,shroomish -- generation 6 -- grass
2216,286,6,5,7,"breloom -- generation 6 -- grass,fighting"
2217,287,6,1,,slakoth -- generation 6 -- normal
2218,288,6,1,,vigoroth -- generation 6 -- normal
2219,289,6,1,,slaking -- generation 6 -- normal
2220,290,6,12,9,"nincada -- generation 6 -- bug,ground"
2221,291,6,12,10,"ninjask -- generation 6 -- bug,flying"
2222,292,6,12,14,"shedinja -- generation 6 -- bug,ghost"
2223,293,6,1,,whismur -- generation 6 -- normal
2224,294,6,1,,loudred -- generation 6 -- normal
2225,295,6,1,,exploud -- generation 6 -- normal
2226,296,6,7,,makuhita -- generation 6 -- fighting
2227,297,6,7,,hariyama -- generation 6 -- fighting
2228,298,6,1,18,"azurill -- generation 6 -- normal,fairy"
2229,299,6,13,,nosepass -- generation 6 -- rock
2230,300,6,1,,skitty -- generation 6 -- normal
2231,301,6,1,,delcatty -- generation 6 -- normal
2232,302,6,16,14,"sableye -- generation 6 -- dark,ghost"
2233,303,6,17,18,"mawile -- generation 6 -- steel,fairy"
2234,304,6,17,13,"aron -- generation 6 -- steel,rock"
2235,305,6,17,13,"lairon -- generation 6 -- steel,rock"
2236,306,6,17,13,"aggron -- generation 6 -- steel,rock"
2237,307,6,7,11,"meditite -- generation 6 -- fighting,psychic"
2238,308,6,7,11,"medicham -- generation 6 -- fighting,psychic"
2239,309,6,4,,electrike -- generation 6 -- electric
2240,310,6,4,,manectric -- generation 6 -- electric
2241,311,6,4,,plusle -- generation 6 -- electric
2242,312,6,4,,minun -- generation 6 -- electric
2243,313,6,12,,volbeat -- generation 6 -- bug
2244,314,6,12,,illumise -- generation 6 -- bug
2245,315,6,5,8,"roselia -- generation 6 -- grass,poison"
2246,316,6,8,,gulpin -- generation 6 -- poison
2247,317,6,8,,swalot -- generation 6 -- poison
2248,318,6,3,16,"carvanha -- generation 6 -- water,dark"
2249,319,6,3,16,"sharpedo -- generation 6 -- water,dark"
2250,320,6,3,,wailmer -- generation 6 -- water
2251,321,6,3,,wailord -- generation 6 -- water
2252,322,6,2,9,"numel -- generation 6 -- fire,ground"
2253,323,6,2,9,"camerupt -- generation 6 -- fire,ground"
2254,324,6,2,,torkoal -- generation 6 -- fire
2255,325,6,11,,spoink -- generation 6 -- psychic
2256,326,6,11,,grumpig -- generation 6 -- psychic
2257,327,6,1,,spinda -- generation 6 -- normal
2258,328,6,9,,trapinch -- generation 6 -- ground
2259,329,6,9,15,"vibrava -- generation 6 -- ground,dragon"
2260,330,6,9,15,"flygon -- generation 6 -- ground,dragon"
2261,331,6,5,,cacnea -- generation 6 -- grass
2262,332,6,5,16,"cacturne -- generation 6 -- grass,dark"
2263,333,6,1,10,"swablu -- generation 6 -- normal,flying"
2264,334,6,15,10,"altaria -- generation 6 -- dragon,flying"
2265,335,6,1,,zangoose -- generation 6 -- normal
2266,336,6,8,,seviper -- generation 6 -- poison
2267,337,6,13,11,"lunatone -- generation 6 -- rock,psychic"
2268,338,6,13,11,"solrock -- generation 6 -- rock,psychic"
2269,339,6,3,9,"barboach -- generation 6 -- water,ground"
2270,340,6,3,9,"whiscash -- generation 6 -- water,ground"
2271,341,6,3,,corphish -- generation 6 -- water
2272,342,6,3,16,"crawdaunt -- generation 6 -- water,dark"
2273,343,6,9,11,"baltoy -- generation 6 -- ground,psychic"
2274,344,6,9,11,"claydol -- generation 6 -- ground,psychic"
2275,345,6,13,5,"lileep -- generation 6 -- rock,grass"
2276,346,6,13,5,"cradily -- generation 6 -- rock,grass"
2277,347,6,13,12,"anorith -- generation 6 -- rock,bug"
2278,348,6,13,12,"armaldo -- generation 6 -- rock,bug"
2279,349,6,3,,feebas -- generation 6 -- water
2280,350,6,3,,milotic -- generation 6 -- water
2281,351,6,1,,castform -- generation 6 -- normal
2282,352,6,1,,kecleon -- generation 6 -- normal
2283,353,6,14,,shuppet -- generation 6 -- ghost
2284,354,6,14,,banette -- generation 6 -- ghost
2285,355,6,14,,duskull -- generation 6 -- ghost
2286,356,6,14,,dusclops -- generation 6 -- ghost
2287,357,6,5,10,"tropius -- generation 6 -- grass,flying"
2288,358,6,11,,chimecho -- generation 6 -- psychic
2289,359,6,16,,absol -- generation 6 -- dark
2290,360,6,11,,wynaut -- generation 6 -- psychic
2291,361,6,6,,snorunt -- generation 6 -- ice
2292,362,6,6,,glalie -- generation 6 -- ice
2293,363,6,6,3,"spheal -- generation 6 -- ice,water"
2294,364,6,6,3,"sealeo -- generation 6 -- ice,water"
2295,365,6,6,3,"walrein -- generation 6 -- ice,water"
2296,366,6,3,,clamperl -- generation 6 -- water
2297,367,6,3,,huntail -- generation 6 -- water
2298,368,6,3,,gorebyss -- generation 6 -- water
2299,369,6,3,13,"relicanth -- generation 6 -- water,rock"
2300,370,6,3,,luvdisc -- generation 6 -- water
2301,371,6,15,,bagon -- generation 6 -- dragon
2302,372,6,15,,shelgon -- generation 6 -- dragon
2303,373,6,15,10,"salamence -- generation 6 -- dragon,flying"
2304,374,6,17,11,"beldum -- generation 6 -- steel,psychic"
2305,375,6,17,11,"metang -- generation 6 -- steel,psychic"
2306,376,6,17,11,"metagross -- generation 6 -- steel,psychic"
2307,377,6,13,,regirock -- generation 6 -- rock
2308,378,6,6,,regice -- generation 6 -- ice
2309,379,6,17,,registeel -- generation 6 -- steel
2310,380,6,15,11,"latias -- generation 6 -- dragon,psychic"
2311,381,6,15,11,"latios -- generation 6 -- dragon,psychic"
2312,382,6,3,,kyogre -- generation 6 -- water
2313,383,6,9,,groudon -- generation 6 -- ground
2314,384,6,15,10,"rayquaza -- generation 6 -- dragon,flying"
2315,385,6,17,11,"jirachi -- generation 6 -- steel,psychic"
2316,386,6,11,,deoxys -- generation 6 -- psychic
2317,387,6,5,,turtwig -- generation 6 -- grass
2318,388,6,5,,grotle -- generation 6 -- grass
2319,389,6,5,9,"torterra -- generation 6 -- grass,ground"
2320,390,6,2,,chimchar -- generation 6 -- fire
2321,391,6,2,7,"monferno -- generation 6 -- fire,fighting"
2322,392,6,2,7,"infernape -- generation 6 -- fire,fighting"
2323,393,6,3,,piplup -- generation 6 -- water
2324,394,6,3,,prinplup -- generation 6 -- water
2325,395,6,3,17,"empoleon -- generation 6 -- water,steel"
2326,396,6,1,10,"starly -- generation 6 -- normal,flying"
2327,397,6,1,10,"staravia -- generation 6 -- normal,flying"
2328,398,6,1,10,"staraptor -- generation 6 -- normal,flying"
