id,pokemon_id,generation_id,hp,attack,defense,special_attack,special_defense,speed,meta
1443,162,5,85,76,64,45,55,90,furret -- generation 5
1444,163,5,60,30,30,36,56,50,hoothoot -- generation 5
1445,164,5,100,50,50,76,96,70,noctowl -- generation 5
1446,165,5,40,20,30,40,80,55,ledyba -- generation 5
1447,166,5,55,35,50,55,110,85,ledian -- generation 5
1448,167,5,40,60,40,40,40,30,spinarak -- generation 5
1449,168,5,70,90,70,60,60,40,ariados -- generation 5
1450,169,5,85,90,80,70,80,130,crobat -- generation 5
1451,170,5,75,38,38,56,56,67,chinchou -- generation 5
1452,171,5,125,58,58,76,76,67,lanturn -- generation 5
1453,172,5,20,40,15,35,35,60,pichu -- generation 5
1454,173,5,50,25,28,45,55,15,cleffa -- generation 5
1455,174,5,90,30,15,40,20,15,igglybuff -- generation 5
1456,175,5,35,20,65,40,65,20,togepi -- generation 5
1457,176,5,55,40,85,80,105,40,togetic -- generation 5
1458,177,5,40,50,45,70,45,70,natu -- generation 5
1459,178,5,65,75,70,95,70,95,xatu -- generation 5
1460,179,5,55,40,40,65,45,35,mareep -- generation 5
1461,180,5,70,55,55,80,60,45,flaaffy -- generation 5
1462,181,5,90,75,75,115,90,55,ampharos -- generation 5
1463,182,5,75,80,85,90,100,50,bellossom -- generation 5
1464,183,5,70,20,50,20,50,40,marill -- generation 5
1465,184,5,100,50,80,50,80,50,azumarill -- generation 5
1466,185,5,70,100,115,30,65,30,sudowoodo -- generation 5
1467,186,5,90,75,75,90,100,70,politoed -- generation 5
1468,187,5,35,35,40,35,55,50,hoppip -- generation 5
1469,188,5,55,45,50,45,65,80,skiploom -- generation 5
1470,189,5,75,55,70,55,85,110,jumpluff -- generation 5
1471,190,5,55,70,55,40,55,85,aipom -- generation 5
1472,191,5,30,30,30,30,30,30,sunkern -- generation 5
1473,192,5,75,75,55,105,85,30,sunflora -- generation 5
1474,193,5,65,65,45,75,45,95,yanma -- generation 5
1475,194,5,55,45,45,25,25,15,wooper -- generation 5
1476,195,5,95,85,85,65,65,35,quagsire -- generation 5
1477,196,5,65,65,60,130,95,110,espeon -- generation 5
1478,197,5,95,65,110,60,130,65,umbreon -- generation 5
1479,198,5,60,85,42,85,42,91,murkrow -- generation 5
1480,199,5,95,75,80,100,110,30,slowking -- generation 5
1481,200,5,60,60,60,85,85,85,misdreavus -- generation 5
1482,201,5,48,72,48,72,48,48,unown -- generation 5
1483,202,5,190,33,58,33,58,33,wobbuffet -- generation 5
1484,203,5,70,80,65,90,65,85,girafarig -- generation 5
1485,204,5,50,65,90,35,35,15,pineco -- generation 5
1486,205,5,75,90,140,60,60,40,forretress -- generation 5
1487,206,5,100,70,70,65,65,45,dunsparce -- generation 5
1488,207,5,65,75,105,35,65,85,gligar -- generation 5
1489,208,5,75,85,200,55,65,30,steelix -- generation 5
1490,209,5,60,80,50,40,40,30,snubbull -- generation 5
1491,210,5,90,120,75,60,60,45,granbull -- generation 5
1492,211,5,65,95,75,55,55,85,qwilfish -- generation 5
1493,212,5,70,130,100,55,80,65,scizor -- generation 5
1494,213,5,20,10,230,10,230,5,shuckle -- generation 5
1495,214,5,80,125,75,40,95,85,heracross -- generation 5
1496,215,5,55,95,55,35,75,115,sneasel -- generation 5
1497,216,5,60,80,50,50,50,40,teddiursa -- generation 5
1498,217,5,90,130,75,75,75,55,ursaring -- generation 5
1499,218,5,40,40,40,70,40,20,slugma -- generation 5
1500,219,5,50,50,120,80,80,30,magcargo -- generation 5
1501,220,5,50,50,40,30,30,50,swinub -- generation 5
1502,221,5,100,100,80,60,60,50,piloswine -- generation 5
1503,222,5,55,55,85,65,85,35,corsola -- generation 5
1504,223,5,35,65,35,65,35,65,remoraid -- generation 5
1505,224,5,75,105,75,105,75,45,octillery -- generation 5
1506,225,5,45,55,45,65,45,75,delibird -- generation 5
1507,226,5,65,40,70,80,140,70,mantine -- generation 5
1508,227,5,65,80,140,40,70,70,skarmory -- generation 5
1509,228,5,45,60,30,80,50,65,houndour -- generation 5
1510,229,5,75,90,50,110,80,95,houndoom -- generation 5
1511,230,5,75,95,95,95,95,85,kingdra -- generation 5
1512,231,5,90,60,60,40,40,40,phanpy -- generation 5
1513,232,5,90,120,120,60,60,50,donphan -- generation 5
1514,233,5,85,80,90,105,95,60,porygon2 -- generation 5
1515,234,5,73,95,62,85,65,85,stantler -- generation 5
1516,235,5,55,20,35,20,45,75,smeargle -- generation 5
1517,236,5,35,35,35,35,35,35,tyrogue -- generation 5
1518,237,5,50,95,95,35,110,70,hitmontop -- generation 5
1519,238,5,45,30,15,85,65,65,smoochum -- generation 5
1520,239,5,45,63,37,65,55,95,elekid -- generation 5
1521,240,5,45,75,37,70,55,83,magby -- generation 5
1522,241,5,95,80,105,40,70,100,miltank -- generation 5
1523,242,5,255,10,10,75,135,55,blissey -- generation 5
1524,243,5,90,85,75,115,100,115,raikou -- generation 5
1525,244,5,115,115,85,90,75,100,entei -- generation 5
1526,245,5,100,75,115,90,115,85,suicune -- generation 5
1527,246,5,50,64,50,45,50,41,larvitar -- generation 5
1528,247,5,70,84,70,65,70,51,pupitar -- generation 5
1529,248,5,100,134,110,95,100,61,tyranitar -- generation 5
1530,249,5,106,90,130,90,154,110,lugia -- generation 5
1531,250,5,106,130,90,110,154,90,hooh -- generation 5
1532,251,5,100,100,100,100,100,100,celebi -- generation 5
1533,252,5,40,45,35,65,55,70,treecko -- generation 5
1534,253,5,50,65,45,85,65,95,grovyle -- generation 5
1535,254,5,70,85,65,105,85,120,sceptile -- generation 5
1536,255,5,45,60,40,70,50,45,torchic -- generation 5
1537,256,5,60,85,60,85,60,55,combusken -- generation 5
1538,257,5,80,120,70,110,70,80,blaziken -- generation 5
1539,258,5,50,70,50,50,50,40,mudkip -- generation 5
1540,259,5,70,85,70,60,70,50,marshtomp -- generation 5
1541,260,5,100,110,90,85,90,60,swampert -- generation 5
1542,261,5,35,55,35,30,30,35,poochyena -- generation 5
1543,262,5,70,90,70,60,60,70,mightyena -- generation 5
1544,263,5,38,30,41,30,41,60,zigzagoon -- generation 5
1545,264,5,78,70,61,50,61,100,linoone -- generation 5
1546,265,5,45,45,35,20,30,20,wurmple -- generation 5
1547,266,5,50,35,55,25,25,15,silcoon -- generation 5
1548,267,5,60,70,50,90,50,65,beautifly -- generation 5
1549,268,5,50,35,55,25,25,15,cascoon -- generation 5
1550,269,5,60,50,70,50,90,65,dustox -- generation 5
1551,270,5,40,30,30,40,50,30,lotad -- generation 5
1552,271,5,60,50,50,60,70,50,lombre -- generation 5
1553,272,5,80,70,70,90,100,70,ludicolo -- generation 5
1554,273,5,40,40,50,30,30,30,seedot -- generation 5
1555,274,5,70,70,40,60,40,60,nuzleaf -- generation 5
1556,275,5,90,100,60,90,60,80,shiftry -- generation 5
1557,276,5,40,55,30,30,30,85,taillow -- generation 5
1558,277,5,60,85,60,50,50,125,swellow -- generation 5
1559,278,5,40,30,30,55,30,85,wingull -- generation 5
1560,279,5,60,50,100,85,70,65,pelipper -- generation 5
1561,280,5,28,25,25,45,35,40,ralts -- generation 5
1562,281,5,38,35,35,65,55,50,kirlia -- generation 5
1563,282,5,68,65,65,125,115,80,gardevoir -- generation 5
1564,283,5,40,30,32,50,52,65,surskit -- generation 5
1565,284,5,70,60,62,80,82,60,masquerain -- generation 5
1566,285,5,60,40,60,40,60,35,shroomish -- generation 5
1567,286,5,60,130,80,60,60,70,breloom -- generation 5
1568,287,5,60,60,60,35,35,30,slakoth -- generation 5
1569,288,5,80,80,80,55,55,90,vigoroth -- generation 5
1570,289,5,150,160,100,95,65,100,slaking -- generation 5
1571,290,5,31,45,90,30,30,40,nincada -- generation 5
1572,291,5,61,90,45,50,50,160,ninjask -- generation 5
1573,292,5,1,90,45,30,30,40,shedinja -- generation 5
1574,293,5,64,51,23,51,23,28,whismur -- generation 5
1575,294,5,84,71,43,71,43,48,loudred -- generation 5
1576,295,5,104,91,63,91,63,68,exploud -- generation 5
1577,296,5,72,60,30,20,30,25,makuhita -- generation 5
1578,297,5,144,120,60,40,60,50,hariyama -- generation 5
1579,298,5,50,20,40,20,40,20,azurill -- generation 5
1580,299,5,30,45,135,45,90,30,nosepass -- generation 5
1581,300,5,50,45,45,35,35,50,skitty -- generation 5
1582,301,5,70,65,65,55,55,70,delcatty -- generation 5
1583,302,5,50,75,75,65,65,50,sableye -- generation 5
1584,303,5,50,85,85,55,55,50,mawile -- generation 5
1585,304,5,50,70,100,40,40,30,aron -- generation 5
1586,305,5,60,90,140,50,50,40,lairon -- generation 5
1587,306,5,70,110,180,60,60,50,aggron -- generation 5
1588,307,5,30,40,55,40,55,60,meditite -- generation 5
1589,308,5,60,60,75,60,75,80,medicham -- generation 5
1590,309,5,40,45,40,65,40,65,electrike -- generation 5
1591,310,5,70,75,60,105,60,105,manectric -- generation 5
1592,311,5,60,50,40,85,75,95,plusle -- generation 5
1593,312,5,60,40,50,75,85,95,minun -- generation 5
1594,313,5,65,73,55,47,75,85,volbeat -- generation 5
1595,314,5,65,47,55,73,75,85,illumise -- generation 5
1596,315,5,50,60,45,100,80,65,roselia -- generation 5
1597,316,5,70,43,53,43,53,40,gulpin -- generation 5
1598,317,5,100,73,83,73,83,55,swalot -- generation 5
1599,318,5,45,90,20,65,20,65,carvanha -- generation 5
1600,319,5,70,120,40,95,40,95,sharpedo -- generation 5
1601,320,5,130,70,35,70,35,60,wailmer -- generation 5
1602,321,5,170,90,45,90,45,60,wailord -- generation 5
1603,322,5,60,60,40,65,45,35,numel -- generation 5
1604,323,5,70,100,70,105,75,40,camerupt -- generation 5
1605,324,5,70,85,140,85,70,20,torkoal -- generation 5
1606,325,5,60,25,35,70,80,60,spoink -- generation 5
1607,326,5,80,45,65,90,110,80,grumpig -- generation 5
1608,327,5,60,60,60,60,60,60,spinda -- generation 5
1609,328,5,45,100,45,45,45,10,trapinch -- generation 5
1610,329,5,50,70,50,50,50,70,vibrava -- generation 5
1611,330,5,80,100,80,80,80,100,flygon -- generation 5
1612,331,5,50,85,40,85,40,35,cacnea -- generation 5
1613,332,5,70,115,60,115,60,55,cacturne -- generation 5
1614,333,5,45,40,60,40,75,50,swablu -- generation 5
1615,334,5,75,70,90,70,105,80,altaria -- generation 5
1616,335,5,73,115,60,60,60,90,zangoose -- generation 5
1617,336,5,73,100,60,100,60,65,seviper -- generation 5
1618,337,5,70,55,65,95,85,70,lunatone -- generation 5
1619,338,5,70,95,85,55,65,70,solrock -- generation 5
1620,339,5,50,48,43,46,41,60,barboach -- generation 5
1621,340,5,110,78,73,76,71,60,whiscash -- generation 5
1622,341,5,43,80,65,50,35,35,corphish -- generation 5
1623,342,5,63,120,85,90,55,55,crawdaunt -- generation 5
1624,343,5,40,40,55,40,70,55,baltoy -- generation 5
1625,344,5,60,70,105,70,120,75,claydol -- generation 5
1626,345,5,66,41,77,61,87,23,lileep -- generation 5
1627,346,5,86,81,97,81,107,43,cradily -- generation 5
1628,347,5,45,95,50,40,50,75,anorith -- generation 5
1629,348,5,75,125,100,70,80,45,armaldo -- generation 5
1630,349,5,20,15,20,10,55,80,feebas -- generation 5
1631,350,5,95,60,79,100,125,81,milotic -- generation 5
1632,351,5,70,70,70,70,70,70,castform -- generation 5
1633,352,5,60,90,70,60,120,40,kecleon -- generation 5
1634,353,5,44,75,35,63,33,45,shuppet -- generation 5
1635,354,5,64,115,65,83,63,65,banette -- generation 5
1636,355,5,20,40,90,30,90,25,duskull -- generation 5
1637,356,5,40,70,130,60,130,25,dusclops -- generation 5
1638,357,5,99,68,83,72,87,51,tropius -- generation 5
1639,358,5,65,50,70,95,80,65,chimecho -- generation 5
1640,359,5,65,130,60,75,60,75,absol -- generation 5
1641,360,5,95,23,48,23,48,23,wynaut -- generation 5
1642,361,5,50,50,50,50,50,50,snorunt -- generation 5
1643,362,5,80,80,80,80,80,80,glalie -- generation 5
1644,363,5,70,40,50,55,50,25,spheal -- generation 5
1645,364,5,90,60,70,75,70,45,sealeo -- generation 5
1646,365,5,110,80,90,95,90,65,walrein -- generation 5
1647,366,5,35,64,85,74,55,32,clamperl -- generation 5
1648,367,5,55,104,105,94,75,52,huntail -- generation 5
1649,368,5,55,84,105,114,75,52,gorebyss -- generation 5
1650,369,5,100,90,130,45,65,55,relicanth -- generation 5
1651,370,5,43,30,55,40,65,97,luvdisc -- generation 5
1652,371,5,45,75,60,40,30,50,bagon -- generation 5
1653,372,5,65,95,100,60,50,50,shelgon -- generation 5
1654,373,5,95,135,80,110,80,100,salamence -- generation 5
1655,374,5,40,55,80,35,60,30,beldum -- generation 5
1656,375,5,60,75,100,55,80,50,metang -- generation 5
1657,376,5,80,135,130,95,90,70,metagross -- generation 5
1658,377,5,80,100,200,50,100,50,regirock -- generation 5
1659,378,5,80,50,100,100,200,50,regice -- generation 5
1660,379,5,80,75,150,75,150,50,registeel -- generation 5
1661,380,5,80,80,90,110,130,110,latias -- generation 5
1662,381,5,80,90,80,130,110,110,latios -- generation 5
1663,382,5,100,100,90,150,140,90,kyogre -- generation 5
1664,383,5,100,150,140,100,90,90,groudon -- generation 5
1665,384,5,105,150,90,150,90,95,rayquaza -- generation 5
1666,385,5,100,100,100,100,100,100,jirachi -- generation 5
1667,386,5,50,150,50,150,50,150,deoxys -- generation 5
1668,387,5,55,68,64,45,55,31,turtwig -- generation 5
1669,388,5,75,89,85,55,65,36,grotle -- generation 5
1670,389,5,95,109,105,75,85,56,torterra -- generation 5
1671,390,5,44,58,44,58,44,61,chimchar -- generation 5
1672,391,5,64,78,52,78,52,81,monferno -- generation 5
1673,392,5,76,104,71,104,71,108,infernape -- generation 5
1674,393,5,53,51,53,61,56,40,piplup -- generation 5
1675,394,5,64,66,68,81,76,50,prinplup -- generation 5
1676,395,5,84,86,88,111,101,60,empoleon -- generation 5
1677,396,5,40,55,30,30,30,60,starly -- generation 5
1678,397,5,55,75,50,40,40,80,staravia -- generation 5
1679,398,5,85,120,70,50,50,100,staraptor -- generation 5
1680,399,5,59,45,40,35,40,31,bidoof -- generation 5
1681,400,5,79,85,60,55,60,71,bibarel -- generation 5
1682,401,5,37,25,41,25,41,25,kricketot -- generation 5
1683,402,5,77,85,51,55,51,65,kricketune -- generation 5
1684,403,5,45,65,34,40,34,45,shinx -- generation 5
1685,404,5,60,85,49,60,49,60,luxio -- generation 5
1686,405,5,80,120,79,95,79,70,luxray -- generation 5
1687,406,5,40,30,35,50,70,55,budew -- generation 5
1688,407,5,60,70,55,125,105,90,roserade -- generation 5
1689,408,5,67,125,40,30,30,58,cranidos -- generation 5
1690,409,5,97,165,60,65,50,58,rampardos -- generation 5
1691,410,5,30,42,118,42,88,30,shieldon -- generation 5
1692,411,5,60,52,168,47,138,30,bastiodon -- generation 5
1693,412,5,40,29,45,29,45,36,burmy -- generation 5
1694,413,5,60,59,85,79,105,36,wormadam -- generation 5
1695,414,5,70,94,50,94,50,66,mothim -- generation 5
1696,415,5,30,30,42,30,42,70,combee -- generation 5
1697,416,5,70,80,102,80,102,40,vespiquen -- generation 5
1698,417,5,60,45,70,45,90,95,pachirisu -- generation 5
1699,418,5,55,65,35,60,30,85,buizel -- generation 5
1700,419,5,85,105,55,85,50,115,floatzel -- generation 5
1701,420,5,45,35,45,62,53,35,cherubi -- generation 5
1702,421,5,70,60,70,87,78,85,cherrim -- generation 5
1703,422,5,76,48,48,57,62,34,shellos -- generation 5
1704,423,5,111,83,68,92,82,39,gastrodon -- generation 5
1705,424,5,75,100,66,60,66,115,ambipom -- generation 5
1706,425,5,90,50,34,60,44,70,drifloon -- generation 5
1707,426,5,150,80,44,90,54,80,drifblim -- generation 5
1708,427,5,55,66,44,44,56,85,buneary -- generation 5
1709,428,5,65,76,84,54,96,105,lopunny -- generation 5
1710,429,5,60,60,60,105,105,105,mismagius -- generation 5
1711,430,5,100,125,52,105,52,71,honchkrow -- generation 5
1712,431,5,49,55,42,42,37,85,glameow -- generation 5
1713,432,5,71,82,64,64,59,112,purugly -- generation 5
1714,433,5,45,30,50,65,50,45,chingling -- generation 5
1715,434,5,63,63,47,41,41,74,stunky -- generation 5
1716,435,5,103,93,67,71,61,84,skuntank -- generation 5
1717,436,5,57,24,86,24,86,23,bronzor -- generation 5
1718,437,5,67,89,116,79,116,33,bronzong -- generation 5
1719,438,5,50,80,95,10,45,10,bonsly -- generation 5
1720,439,5,20,25,45,70,90,60,mimejr -- generation 5
1721,440,5,100,5,5,15,65,30,happiny -- generation 5
1722,441,5,76,65,45,92,42,91,chatot -- generation 5
1723,442,5,50,92,108,92,108,35,spiritomb -- generation 5
1724,443,5,58,70,45,40,45,42,gible -- generation 5
1725,444,5,68,90,65,50,55,82,gabite -- generation 5
1726,445,5,108,130,95,80,85,102,garchomp -- generation 5
1727,446,5,135,85,40,40,85,5,munchlax -- generation 5
1728,447,5,40,70,40,35,40,60,riolu -- generation 5
1729,448,5,70,110,70,115,70,90,lucario -- generation 5
1730,449,5,68,72,78,38,42,32,hippopotas -- generation 5
1731,450,5,108,112,118,68,72,47,hippowdon -- generation 5
1732,451,5,40,50,90,30,55,65,skorupi -- generation 5
1733,452,5,70,90,110,60,75,95,drapion -- generation 5
1734,453,5,48,61,40,61,40,50,croagunk -- generation 5
1735,454,5,83,106,65,86,65,85,toxicroak -- generation 5
1736,455,5,74,100,72,90,72,46,carnivine -- generation 5
1737,456,5,49,49,56,49,61,66,finneon -- generation 5
1738,457,5,69,69,76,69,86,91,lumineon -- generation 5
1739,458,5,45,20,50,60,120,50,mantyke -- generation 5
1740,459,5,60,62,50,62,60,40,snover -- generation 5
1741,460,5,90,92,75,92,85,60,abomasnow -- generation 5
1742,461,5,70,120,65,45,85,125,weavile -- generation 5
1743,462,5,70,70,115,130,90,60,magnezone -- generation 5
1744,463,5,110,85,95,80,95,50,lickilicky -- generation 5
1745,464,5,115,140,130,55,55,40,rhyperior -- generation 5
1746,465,5,100,100,125,110,50,50,tangrowth -- generation 5
1747,466,5,75,123,67,95,85,95,electivire -- generation 5
1748,467,5,75,95,67,125,95,83,magmortar -- generation 5
1749,468,5,85,50,95,120,115,80,togekiss -- generation 5
1750,469,5,86,76,86,116,56,95,yanmega -- generation 5
1751,470,5,65,110,130,60,65,95,leafeon -- generation 5
1752,471,5,65,60,110,130,95,65,glaceon -- generation 5
1753,472,5,75,95,125,45,75,95,gliscor -- generation 5
1754,473,5,110,130,80,70,60,80,mamoswine -- generation 5
1755,474,5,85,80,70,135,75,90,porygonz -- generation 5
1756,475,5,68,125,65,65,115,80,gallade -- generation 5
1757,476,5,60,55,145,75,150,40,probopass -- generation 5
1758,477,5,45,100,135,65,135,45,dusknoir -- generation 5
1759,478,5,70,80,70,80,70,110,froslass -- generation 5
1760,479,5,50,50,77,95,77,91,rotom -- generation 5
1761,480,5,75,75,130,75,130,95,uxie -- generation 5
1762,481,5,80,105,105,105,105,80,mesprit -- generation 5
1763,482,5,75,125,70,125,70,115,azelf -- generation 5
1764,483,5,100,120,120,150,100,90,dialga -- generation 5
1765,484,5,90,120,100,150,120,100,palkia -- generation 5
1766,485,5,91,90,106,130,106,77,heatran -- generation 5
1767,486,5,110,160,110,80,110,100,regigigas -- generation 5
1768,487,5,150,100,120,100,120,90,giratina -- generation 5
1769,488,5,120,70,120,75,130,85,cresselia -- generation 5
1770,489,5,80,80,80,80,80,80,phione -- generation 5
1771,490,5,100,100,100,100,100,100,manaphy -- generation 5
1772,491,5,70,90,90,135,90,125,darkrai -- generation 5
1773,492,5,100,100,100,100,100,100,shaymin -- generation 5
1774,493,5,120,120,120,120,120,120,arceus -- generation 5
1775,494,5,100,100,100,100,100,100,victini -- generation 5
1776,495,5,45,45,55,45,55,63,snivy -- generation 5
1777,496,5,60,60,75,60,75,83,servine -- generation 5
1778,497,5,75,75,95,75,95,113,serperior -- generation 5
1779,498,5,65,63,45,45,45,45,tepig -- generation 5
1780,499,5,90,93,55,70,55,55,pignite -- generation 5
1781,500,5,110,123,65,100,65,65,emboar -- generation 5
1782,501,5,55,55,45,63,45,45,oshawott -- generation 5
1783,502,5,75,75,60,83,60,60,dewott -- generation 5
1784,503,5,95,100,85,108,70,70,samurott -- generation 5
1785,504,5,45,55,39,35,39,42,patrat -- generation 5
1786,505,5,60,85,69,60,69,77,watchog -- generation 5
1787,506,5,45,60,45,25,45,55,lillipup -- generation 5
1788,507,5,65,80,65,35,65,60,herdier -- generation 5
1789,508,5,85,100,90,45,90,80,stoutland -- generation 5
