id,name,pokemon_id,form,generation_id,primary_type_id,secondary_type_id,hp,attack,defense,special_attack,special_defense,speed,height,weight
1573,Shieldon,shieldon,,4,rock,steel,30,42,118,42,88,30,0.5,57
1574,Bastiodon,bastiodon,,4,rock,steel,60,52,168,47,138,30,1.3,149.5
1575,Burmy,burmy,Plant,4,bug,,40,29,45,29,45,36,0.2,3.4
1576,Wormadam,wormadam,Plant,4,bug,grass,60,59,85,79,105,36,0.5,6.5
1577,Wormadam,wormadam,Sandy,4,bug,ground,60,79,105,59,85,36,0.5,6.5
1578,Wormadam,wormadam,Trash,4,bug,steel,60,69,95,69,95,36,0.5,6.5
1579,Mothim,mothim,,4,bug,flying,70,94,50,94,50,66,0.9,23.3
1580,Combee,combee,,4,bug,flying,30,30,42,30,42,70,0.3,5.5
1581,Vespiquen,vespiquen,,4,bug,flying,70,80,102,80,102,40,1.2,38.5
1582,Pachirisu,pachirisu,,4,electric,,60,45,70,45,90,95,0.4,3.9
1583,Buizel,buizel,,4,water,,55,65,35,60,30,85,0.7,29.5
1584,Floatzel,floatzel,,4,water,,85,105,55,85,50,115,1.1,33.5
1585,Cherubi,cherubi,,4,grass,,45,35,45,62,53,35,0.4,3.3
1586,Cherrim,cherrim,Overcast,4,grass,,70,60,70,87,78,85,0.5,9.3
1587,Cherrim,cherrim,Sunshine,4,grass,,70,60,70,87,78,85,0.5,9.3
1588,Shellos,shellos,West,4,water,,76,48,48,57,62,34,0.3,6.3
1589,Gastrodon,gastrodon,West,4,water,ground,111,83,68,92,82,39,0.9,29.9
1590,Ambipom,ambipom,,4,normal,,75,100,66,60,66,115,1.2,20.3
1591,Drifloon,drifloon,,4,ghost,flying,90,50,34,60,44,70,0.4,1.2
1592,Drifblim,drifblim,,4,ghost,flying,150,80,44,90,54,80,1.2,15
1593,Buneary,buneary,,4,normal,,55,66,44,44,56,85,0.4,5.5
1594,Lopunny,lopunny,,4,normal,,65,76,84,54,96,105,1.2,33.3
1595,Lopunny,lopunny,Mega,4,normal,fighting,65,136,94,54,96,135,1.3,28.3
1596,Mismagius,mismagius,,4,ghost,,60,60,60,105,105,105,0.9,4.4
1597,Honchkrow,honchkrow,,4,dark,flying,100,125,52,105,52,71,0.9,27.3
1598,Glameow,glameow,,4,normal,,49,55,42,42,37,85,0.5,3.9
1599,Purugly,purugly,,4,normal,,71,82,64,64,59,112,1,43.8
1600,Chingling,chingling,,4,psychic,,45,30,50,65,50,45,0.2,0.6
1601,Stunky,stunky,,4,poison,dark,63,63,47,41,41,74,0.4,19.2
1602,Skuntank,skuntank,,4,poison,dark,103,93,67,71,61,84,1,38
1603,Bronzor,bronzor,,4,steel,psychic,57,24,86,24,86,23,0.5,60.5
1604,Bronzong,bronzong,,4,steel,psychic,67,89,116,79,116,33,1.3,187
1605,Bonsly,bonsly,,4,rock,,50,80,95,10,45,10,0.5,15
1606,Mime Jr.,mimejr,,4,psychic,,20,25,45,70,90,60,0.6,13
1607,Happiny,happiny,,4,normal,,100,5,5,15,65,30,0.6,24.4
1608,Chatot,chatot,,4,normal,flying,76,65,45,92,42,91,0.5,1.9
1609,Spiritomb,spiritomb,,4,ghost,dark,50,92,108,92,108,35,1,108
1610,Gible,gible,,4,dragon,ground,58,70,45,40,45,42,0.7,20.5
1611,Gabite,gabite,,4,dragon,ground,68,90,65,50,55,82,1.4,56
1612,Garchomp,garchomp,,4,dragon,ground,108,130,95,80,85,102,1.9,95
1613,Garchomp,garchomp,Mega,4,dragon,ground,108,170,115,120,95,92,1.9,95
1614,Munchlax,munchlax,,4,normal,,135,85,40,40,85,5,0.6,105
1615,Riolu,riolu,,4,fighting,,40,70,40,35,40,60,0.7,20.2
1616,Lucario,lucario,,4,fighting,steel,70,110,70,115,70,90,1.2,54
1617,Lucario,lucario,Mega,4,fighting,steel,70,145,88,140,70,112,1.3,57.5
1618,Hippopotas,hippopotas,,4,ground,,68,72,78,38,42,32,0.8,49.5
1619,Hippowdon,hippowdon,,4,ground,,108,112,118,68,72,47,2,300
1620,Skorupi,skorupi,,4,poison,bug,40,50,90,30,55,65,0.8,12
1621,Drapion,drapion,,4,poison,dark,70,90,110,60,75,95,1.3,61.5
1622,Croagunk,croagunk,,4,poison,fighting,48,61,40,61,40,50,0.7,23
1623,Toxicroak,toxicroak,,4,poison,fighting,83,106,65,86,65,85,1.3,44.4
1624,Carnivine,carnivine,,4,grass,,74,100,72,90,72,46,1.4,27
1625,Finneon,finneon,,4,water,,49,49,56,49,61,66,0.4,7
1626,Lumineon,lumineon,,4,water,,69,69,76,69,86,91,1.2,24
1627,Mantyke,mantyke,,4,water,flying,45,20,50,60,120,50,1,65
1628,Snover,snover,,4,grass,ice,60,62,50,62,60,40,1,50.5
1629,Abomasnow,abomasnow,,4,grass,ice,90,92,75,92,85,60,2.2,135.5
1630,Abomasnow,abomasnow,Mega,4,grass,ice,90,132,105,132,105,30,2.7,185
1631,Weavile,weavile,,4,dark,ice,70,120,65,45,85,125,1.1,34
1632,Magnezone,magnezone,,4,electric,steel,70,70,115,130,90,60,1.2,180
1633,Lickilicky,lickilicky,,4,normal,,110,85,95,80,95,50,1.7,140
1634,Rhyperior,rhyperior,,4,ground,rock,115,140,130,55,55,40,2.4,282.8
1635,Tangrowth,tangrowth,,4,grass,,100,100,125,110,50,50,2,128.6
1636,Electivire,electivire,,4,electric,,75,123,67,95,85,95,1.8,138.6
1637,Magmortar,magmortar,,4,fire,,75,95,67,125,95,83,1.6,68
1638,Togekiss,togekiss,,4,normal,flying,85,50,95,120,115,80,1.5,38
1639,Yanmega,yanmega,,4,bug,flying,86,76,86,116,56,95,1.9,51.5
1640,Leafeon,leafeon,,4,grass,,65,110,130,60,65,95,1,25.5
1641,Glaceon,glaceon,,4,ice,,65,60,110,130,95,65,0.8,25.9
1642,Gliscor,gliscor,,4,ground,flying,75,95,125,45,75,95,2,42.5
1643,Mamoswine,mamoswine,,4,ice,ground,110,130,80,70,60,80,2.5,291
1644,Porygon-Z,porygonz,,4,normal,,85,80,70,135,75,90,0.9,34
1645,Gallade,gallade,,4,psychic,fighting,68,125,65,65,115,80,1.6,52
1646,Gallade,gallade,Mega,4,psychic,fighting,68,165,95,65,115,110,1.6,56.4
1647,Probopass,probopass,,4,rock,steel,60,55,145,75,150,40,1.4,340
1648,Dusknoir,dusknoir,,4,ghost,,45,100,135,65,135,45,2.2,106.6
1649,Froslass,froslass,,4,ice,ghost,70,80,70,80,70,110,1.3,26.6
1650,Rotom,rotom,,4,electric,ghost,50,50,77,95,77,91,0.3,0.3
1651,Rotom,rotom,Heat,4,electric,ghost,50,65,107,105,107,86,0.3,0.3
1652,Rotom,rotom,Wash,4,electric,ghost,50,65,107,105,107,86,0.3,0.3
1653,Rotom,rotom,Frost,4,electric,ghost,50,65,107,105,107,86,0.3,0.3
1654,Rotom,rotom,Fan,4,electric,ghost,50,65,107,105,107,86,0.3,0.3
1655,Rotom,rotom,Mow,4,electric,ghost,50,65,107,105,107,86,0.3,0.3
1656,Uxie,uxie,,4,psychic,,75,75,130,75,130,95,0.3,0.3
1657,Mesprit,mesprit,,4,psychic,,80,105,105,105,105,80,0.3,0.3
1658,Azelf,azelf,,4,psychic,,75,125,70,125,70,115,0.3,0.3
1659,Dialga,dialga,,4,steel,dragon,100,120,120,150,100,90,5.4,683
1660,Dialga,dialga,Origin,4,steel,dragon,100,100,120,150,120,90,7,850
1661,Palkia,palkia,,4,water,dragon,90,120,100,150,120,100,4.2,336
1662,Palkia,palkia,Origin,4,water,dragon,90,100,100,150,120,120,6.3,660
1663,Heatran,heatran,,4,fire,steel,91,90,106,130,106,77,1.7,430
1664,Regigigas,regigigas,,4,normal,,110,160,110,80,110,100,3.7,420
1665,Giratina,giratina,Altered,4,ghost,dragon,150,100,120,100,120,90,4.5,750
1666,Giratina,giratina,Origin,4,ghost,dragon,150,120,100,120,100,90,6.9,650
1667,Cresselia,cresselia,,4,psychic,,120,70,120,75,130,85,1.5,85.6
1668,Phione,phione,,4,water,,80,80,80,80,80,80,0.4,3.1
1669,Manaphy,manaphy,,4,water,,100,100,100,100,100,100,0.3,1.4
1670,Darkrai,darkrai,,4,dark,,70,90,90,135,90,125,1.5,50.5
1671,Shaymin,shaymin,Land,4,grass,,100,100,100,100,100,100,0.2,2.1
1672,Shaymin,shaymin,Sky,4,grass,flying,100,103,75,120,75,127,0.4,5.2
1673,Arceus,arceus,Normal,4,normal,,120,120,120,120,120,120,3.2,320
1674,Arceus,arceus,Bug,4,bug,,120,120,120,120,120,120,3.2,320
1675,Arceus,arceus,Dark,4,dark,,120,120,120,120,120,120,3.2,320
1676,Arceus,arceus,Dragon,4,dragon,,120,120,120,120,120,120,3.2,320
1677,Arceus,arceus,Electric,4,electric,,120,120,120,120,120,120,3.2,320
1678,Arceus,arceus,Fairy,4,fairy,,120,120,120,120,120,120,3.2,320
1679,Arceus,arceus,Fighting,4,fighting,,120,120,120,120,120,120,3.2,320
1680,Arceus,arceus,Fire,4,fire,,120,120,120,120,120,120,3.2,320
1681,Arceus,arceus,Flying,4,flying,,120,120,120,120,120,120,3.2,320
1682,Arceus,arceus,Ghost,4,ghost,,120,120,120,120,120,120,3.2,320
1683,Arceus,arceus,Grass,4,grass,,120,120,120,120,120,120,3.2,320
1684,Arceus,arceus,Ground,4,ground,,120,120,120,120,120,120,3.2,320
1685,Arceus,arceus,Ice,4,ice,,120,120,120,120,120,120,3.2,320
1686,Arceus,arceus,Poison,4,poison,,120,120,120,120,120,120,3.2,320
1687,Arceus,arceus,Psychic,4,psychic,,120,120,120,120,120,120,3.2,320
1688,Arceus,arceus,Rock,4,rock,,120,120,120,120,120,120,3.2,320
1689,Arceus,arceus,Steel,4,steel,,120,120,120,120,120,120,3.2,320
1690,Arceus,arceus,Water,4,water,,120,120,120,120,120,120,3.2,320
1691,Bulbasaur,bulbasaur,,1,grass,poison,45,49,49,65,65,45,0.7,6.9
1692,Ivysaur,ivysaur,,1,grass,poison,60,62,63,80,80,60,1,13
1693,Venusaur,venusaur,,1,grass,poison,80,82,83,100,100,80,2,100
1694,Venusaur,venusaur,Mega,1,grass,poison,80,100,123,122,120,80,2.4,155.5
1695,Charmander,charmander,,1,fire,,39,52,43,60,50,65,0.6,8.5
1696,Charmeleon,charmeleon,,1,fire,,58,64,58,80,65,80,1.1,19
1697,Charizard,charizard,,1,fire,flying,78,84,78,109,85,100,1.7,90.5
1698,Charizard,charizard,Mega-X,1,fire,dragon,78,130,111,130,85,100,1.7,110.5
1699,Charizard,charizard,Mega-Y,1,fire,flying,78,104,78,159,115,100,1.7,100.5
1700,Squirtle,squirtle,,1,water,,44,48,65,50,64,43,0.5,9
1701,Wartortle,wartortle,,1,water,,59,63,80,65,80,58,1,22.5
1702,Blastoise,blastoise,,1,water,,79,83,100,85,105,78,1.6,85.5
1703,Blastoise,blastoise,Mega,1,water,,79,103,120,135,115,78,1.6,101.1
1704,Caterpie,caterpie,,1,bug,,45,30,35,20,20,45,0.3,2.9
1705,Metapod,metapod,,1,bug,,50,20,55,25,25,30,0.7,9.9
1706,Butterfree,butterfree,,1,bug,flying,60,45,50,80,80,70,1.1,32
1707,Weedle,weedle,,1,bug,poison,40,35,30,20,20,50,0.3,3.2
1708,Kakuna,kakuna,,1,bug,poison,45,25,50,25,25,35,0.6,10
1709,Beedrill,beedrill,,1,bug,poison,65,80,40,45,80,75,1,29.5
1710,Beedrill,beedrill,Mega,1,bug,poison,65,150,40,15,80,145,1.4,40.5
1711,Pidgey,pidgey,,1,normal,flying,40,45,40,35,35,56,0.3,1.8
1712,Pidgeotto,pidgeotto,,1,normal,flying,63,60,55,50,50,71,1.1,30
1713,Pidgeot,pidgeot,,1,normal,flying,83,80,75,70,70,91,1.5,39.5
1714,Pidgeot,pidgeot,Mega,1,normal,flying,83,80,80,135,80,121,2.2,50.5
1715,Rattata,rattata,,1,normal,,30,56,35,25,35,72,0.3,3.5
1716,Rattata,rattata,Alola,1,dark,normal,30,56,35,25,35,72,0.3,3.8
1717,Raticate,raticate,,1,normal,,55,81,60,50,70,97,0.7,18.5
1718,Raticate,raticate,Alola,1,dark,normal,75,71,70,40,80,77,0.7,25.5
1719,Raticate,raticate,Alola-Totem,1,dark,normal,75,71,70,40,80,77,1.4,105
1720,Spearow,spearow,,1,normal,flying,40,60,30,31,31,70,0.3,2
1721,Fearow,fearow,,1,normal,flying,65,90,65,61,61,100,1.2,38
1722,Ekans,ekans,,1,poison,,35,60,44,40,54,55,2,6.9
1723,Arbok,arbok,,1,poison,,60,85,69,65,79,80,3.5,65
1724,Pikachu,pikachu,,1,electric,,35,55,30,50,40,90,0.4,6
1725,Pikachu,pikachu,Cosplay,1,electric,,35,55,40,50,50,90,0.4,6
1726,Pikachu,pikachu,Rock-Star,1,electric,,35,55,40,50,50,90,0.4,6
1727,Pikachu,pikachu,Belle,1,electric,,35,55,40,50,50,90,0.4,6
1728,Pikachu,pikachu,Pop-Star,1,electric,,35,55,40,50,50,90,0.4,6
1729,Pikachu,pikachu,PhD,1,electric,,35,55,40,50,50,90,0.4,6
1730,Pikachu,pikachu,Libre,1,electric,,35,55,40,50,50,90,0.4,6
1731,Pikachu,pikachu,Original,1,electric,,35,55,40,50,50,90,0.4,6
1732,Pikachu,pikachu,Hoenn,1,electric,,35,55,40,50,50,90,0.4,6
1733,Pikachu,pikachu,Sinnoh,1,electric,,35,55,40,50,50,90,0.4,6
1734,Pikachu,pikachu,Unova,1,electric,,35,55,40,50,50,90,0.4,6
1735,Pikachu,pikachu,Kalos,1,electric,,35,55,40,50,50,90,0.4,6
1736,Pikachu,pikachu,Alola,1,electric,,35,55,40,50,50,90,0.4,6
1737,Pikachu,pikachu,Partner,1,electric,,35,55,40,50,50,90,0.4,6
1738,Pikachu,pikachu,Starter,1,electric,,45,80,50,75,60,120,0.4,6
1739,Pikachu,pikachu,World,1,electric,,35,55,40,50,50,90,0.4,6
1740,Raichu,raichu,,1,electric,,60,90,55,90,80,100,0.8,30
1741,Raichu,raichu,Alola,1,electric,psychic,60,85,50,95,85,110,0.7,21
1742,Sandshrew,sandshrew,,1,ground,,50,75,85,20,30,40,0.6,12
1743,Sandshrew,sandshrew,Alola,1,ice,steel,50,75,90,10,35,40,0.7,40
1744,Sandslash,sandslash,,1,ground,,75,100,110,45,55,65,1,29.5
1745,Sandslash,sandslash,Alola,1,ice,steel,75,100,120,25,65,65,1.2,55
1746,Nidoran♀,nidoranf,,1,poison,,55,47,52,40,40,41,0.4,7
1747,Nidorina,nidorina,,1,poison,,70,62,67,55,55,56,0.8,20
1748,Nidoqueen,nidoqueen,,1,poison,ground,90,82,87,75,85,76,1.3,60
1749,Nidoran♂,nidoranm,,1,poison,,46,57,40,40,40,50,0.5,9
1750,Nidorino,nidorino,,1,poison,,61,72,57,55,55,65,0.9,19.5
1751,Nidoking,nidoking,,1,poison,ground,81,92,77,85,75,85,1.4,62
1752,Clefairy,clefairy,,1,normal,,70,45,48,60,65,35,0.6,7.5
1753,Clefable,clefable,,1,normal,,95,70,73,85,90,60,1.3,40
1754,Vulpix,vulpix,,1,fire,,38,41,40,50,65,65,0.6,9.9
1755,Vulpix,vulpix,Alola,1,ice,,38,41,40,50,65,65,0.6,9.9
1756,Ninetales,ninetales,,1,fire,,73,76,75,81,100,100,1.1,19.9
1757,Ninetales,ninetales,Alola,1,ice,fairy,73,67,75,81,100,109,1.1,19.9
1758,Jigglypuff,jigglypuff,,1,normal,,115,45,20,45,25,20,0.5,5.5
1759,Wigglytuff,wigglytuff,,1,normal,,140,70,45,75,50,45,1,12
1760,Zubat,zubat,,1,poison,flying,40,45,35,30,40,55,0.8,7.5
1761,Golbat,golbat,,1,poison,flying,75,80,70,65,75,90,1.6,55
1762,Oddish,oddish,,1,grass,poison,45,50,55,75,65,30,0.5,5.4
1763,Gloom,gloom,,1,grass,poison,60,65,70,85,75,40,0.8,8.6
1764,Vileplume,vileplume,,1,grass,poison,75,80,85,100,90,50,1.2,18.6
1765,Paras,paras,,1,bug,grass,35,70,55,45,55,25,0.3,5.4
1766,Parasect,parasect,,1,bug,grass,60,95,80,60,80,30,1,29.5
1767,Venonat,venonat,,1,bug,poison,60,55,50,40,55,45,1,30
1768,Venomoth,venomoth,,1,bug,poison,70,65,60,90,75,90,1.5,12.5
1769,Diglett,diglett,,1,ground,,10,55,25,35,45,95,0.2,0.8
1770,Diglett,diglett,Alola,1,ground,steel,10,55,30,35,45,90,0.2,1
1771,Dugtrio,dugtrio,,1,ground,,35,80,50,50,70,120,0.7,33.3
1772,Dugtrio,dugtrio,Alola,1,ground,steel,35,100,60,50,70,110,0.7,66.6
1773,Meowth,meowth,,1,normal,,40,45,35,40,40,90,0.4,4.2
1774,Meowth,meowth,Alola,1,dark,,40,35,35,50,40,90,0.4,4.2
1775,Meowth,meowth,Galar,1,steel,,50,65,55,40,40,40,0.4,7.5
1776,Persian,persian,,1,normal,,65,70,60,65,65,115,1,32
1777,Persian,persian,Alola,1,dark,,65,60,60,75,65,115,1.1,33
1778,Psyduck,psyduck,,1,water,,50,52,48,65,50,55,0.8,19.6
1779,Golduck,golduck,,1,water,,80,82,78,95,80,85,1.7,76.6
1780,Mankey,mankey,,1,fighting,,40,80,35,35,45,70,0.5,28
1781,Primeape,primeape,,1,fighting,,65,105,60,60,70,95,1,32
1782,Growlithe,growlithe,,1,fire,,55,70,45,70,50,60,0.7,19
1783,Growlithe,growlithe,Hisui,1,fire,rock,60,75,45,65,50,55,0.8,22.7
1784,Arcanine,arcanine,,1,fire,,90,110,80,100,80,95,1.9,155
1785,Arcanine,arcanine,Hisui,1,fire,rock,95,115,80,95,80,90,2,168
1786,Poliwag,poliwag,,1,water,,40,50,40,40,40,90,0.6,12.4
1787,Poliwhirl,poliwhirl,,1,water,,65,65,65,50,50,90,1,20
1788,Poliwrath,poliwrath,,1,water,fighting,90,85,95,70,90,70,1.3,54
1789,Abra,abra,,1,psychic,,25,20,15,105,55,90,0.9,19.5
1790,Kadabra,kadabra,,1,psychic,,40,35,30,120,70,105,1.3,56.5
1791,Alakazam,alakazam,,1,psychic,,55,50,45,135,85,120,1.5,48
1792,Alakazam,alakazam,Mega,1,psychic,,55,50,65,175,95,150,1.2,48
1793,Machop,machop,,1,fighting,,70,80,50,35,35,35,0.8,19.5
1794,Machoke,machoke,,1,fighting,,80,100,70,50,60,45,1.5,70.5
1795,Machamp,machamp,,1,fighting,,90,130,80,65,85,55,1.6,130
1796,Bellsprout,bellsprout,,1,grass,poison,50,75,35,70,30,40,0.7,4
1797,Weepinbell,weepinbell,,1,grass,poison,65,90,50,85,45,55,1,6.4
1798,Victreebel,victreebel,,1,grass,poison,80,105,65,100,60,70,1.7,15.5
1799,Tentacool,tentacool,,1,water,poison,40,40,35,50,100,70,0.9,45.5
1800,Tentacruel,tentacruel,,1,water,poison,80,70,65,80,120,100,1.6,55
1801,Geodude,geodude,,1,rock,ground,40,80,100,30,30,20,0.4,20
1802,Geodude,geodude,Alola,1,rock,electric,40,80,100,30,30,20,0.4,20.3
1803,Graveler,graveler,,1,rock,ground,55,95,115,45,45,35,1,105
1804,Graveler,graveler,Alola,1,rock,electric,55,95,115,45,45,35,1,110
1805,Golem,golem,,1,rock,ground,80,110,130,55,65,45,1.4,300
1806,Golem,golem,Alola,1,rock,electric,80,120,130,55,65,45,1.7,316
1807,Ponyta,ponyta,,1,fire,,50,85,55,65,65,90,1,30
1808,Ponyta,ponyta,Galar,1,psychic,,50,85,55,65,65,90,0.8,24
1809,Rapidash,rapidash,,1,fire,,65,100,70,80,80,105,1.7,95
1810,Rapidash,rapidash,Galar,1,psychic,fairy,65,100,70,80,80,105,1.7,80
1811,Slowpoke,slowpoke,,1,water,psychic,90,65,65,40,40,15,1.2,36
1812,Slowpoke,slowpoke,Galar,1,psychic,,90,65,65,40,40,15,1.2,36
1813,Slowbro,slowbro,,1,water,psychic,95,75,110,100,80,30,1.6,78.5
1814,Slowbro,slowbro,Mega,1,water,psychic,95,75,180,130,80,30,2,120
1815,Slowbro,slowbro,Galar,1,poison,psychic,95,100,95,100,70,30,1.6,70.5
1816,Magnemite,magnemite,,1,electric,steel,25,35,70,95,55,45,0.3,6
1817,Magneton,magneton,,1,electric,steel,50,60,95,120,70,70,1,60
1818,Farfetch'd,farfetchd,,1,normal,flying,52,65,55,58,62,60,0.8,15
1819,Farfetch'd,farfetchd,Galar,1,fighting,,52,95,55,58,62,55,0.8,42
1820,Doduo,doduo,,1,normal,flying,35,85,45,35,35,75,1.4,39.2
1821,Dodrio,dodrio,,1,normal,flying,60,110,70,60,60,100,1.8,85.2
1822,Seel,seel,,1,water,,65,45,55,45,70,45,1.1,90
1823,Dewgong,dewgong,,1,water,ice,90,70,80,70,95,70,1.7,120
1824,Grimer,grimer,,1,poison,,80,80,50,40,50,25,0.9,30
1825,Grimer,grimer,Alola,1,poison,dark,80,80,50,40,50,25,0.7,42
1826,Muk,muk,,1,poison,,105,105,75,65,100,50,1.2,30
1827,Muk,muk,Alola,1,poison,dark,105,105,75,65,100,50,1,52
1828,Shellder,shellder,,1,water,,30,65,100,45,25,40,0.3,4
1829,Cloyster,cloyster,,1,water,ice,50,95,180,85,45,70,1.5,132.5
1830,Gastly,gastly,,1,ghost,poison,30,35,30,100,35,80,1.3,0.1
1831,Haunter,haunter,,1,ghost,poison,45,50,45,115,55,95,1.6,0.1
1832,Gengar,gengar,,1,ghost,poison,60,65,60,130,75,110,1.5,40.5
1833,Gengar,gengar,Mega,1,ghost,poison,60,65,80,170,95,130,1.4,40.5
1834,Onix,onix,,1,rock,ground,35,45,160,30,45,70,8.8,210
1835,Drowzee,drowzee,,1,psychic,,60,48,45,43,90,42,1,32.4
1836,Hypno,hypno,,1,psychic,,85,73,70,73,115,67,1.6,75.6
1837,Krabby,krabby,,1,water,,30,105,90,25,25,50,0.4,6.5
1838,Kingler,kingler,,1,water,,55,130,115,50,50,75,1.3,60
1839,Voltorb,voltorb,,1,electric,,40,30,50,55,55,100,0.5,10.4
1840,Voltorb,voltorb,Hisui,1,electric,grass,40,30,50,55,55,100,0.5,13
1841,Electrode,electrode,,1,electric,,60,50,70,80,80,140,1.2,66.6
1842,Electrode,electrode,Hisui,1,electric,grass,60,50,70,80,80,150,1.2,71
1843,Exeggcute,exeggcute,,1,grass,psychic,60,40,80,60,45,40,0.4,2.5
1844,Exeggutor,exeggutor,,1,grass,psychic,95,95,85,125,65,55,2,120
1845,Exeggutor,exeggutor,Alola,1,grass,dragon,95,105,85,125,75,45,10.9,415.6
1846,Cubone,cubone,,1,ground,,50,50,95,40,50,35,0.4,6.5
1847,Marowak,marowak,,1,ground,,60,80,110,50,80,45,1,45
1848,Marowak,marowak,Alola,1,fire,ghost,60,80,110,50,80,45,1,34
1849,Marowak,marowak,Alola-Totem,1,fire,ghost,60,80,110,50,80,45,1.7,98
1850,Hitmonlee,hitmonlee,,1,fighting,,50,120,53,35,110,87,1.5,49.8
1851,Hitmonchan,hitmonchan,,1,fighting,,50,105,79,35,110,76,1.4,50.2
1852,Lickitung,lickitung,,1,normal,,90,55,75,60,75,30,1.2,65.5
1853,Koffing,koffing,,1,poison,,40,65,95,60,45,35,0.6,1
1854,Weezing,weezing,,1,poison,,65,90,120,85,70,60,1.2,9.5
1855,Weezing,weezing,Galar,1,poison,fairy,65,90,120,85,70,60,3,16
1856,Rhyhorn,rhyhorn,,1,ground,rock,80,85,95,30,30,25,1,115
1857,Rhydon,rhydon,,1,ground,rock,105,130,120,45,45,40,1.9,120
1858,Chansey,chansey,,1,normal,,250,5,5,35,105,50,1.1,34.6
1859,Tangela,tangela,,1,grass,,65,55,115,100,40,60,1,35
1860,Kangaskhan,kangaskhan,,1,normal,,105,95,80,40,80,90,2.2,80
1861,Kangaskhan,kangaskhan,Mega,1,normal,,105,125,100,60,100,100,2.2,100
1862,Horsea,horsea,,1,water,,30,40,70,70,25,60,0.4,8
1863,Seadra,seadra,,1,water,,55,65,95,95,45,85,1.2,25
1864,Goldeen,goldeen,,1,water,,45,67,60,35,50,63,0.6,15
1865,Seaking,seaking,,1,water,,80,92,65,65,80,68,1.3,39
1866,Staryu,staryu,,1,water,,30,45,55,70,55,85,0.8,34.5
1867,Starmie,starmie,,1,water,psychic,60,75,85,100,85,115,1.1,80
1868,Mr. Mime,mrmime,,1,psychic,,40,45,65,100,120,90,1.3,54.5
1869,Mr. Mime,mrmime,Galar,1,ice,psychic,50,65,65,90,90,100,1.4,56.8
1870,Scyther,scyther,,1,bug,flying,70,110,80,55,80,105,1.5,56
1871,Jynx,jynx,,1,ice,psychic,65,50,35,115,95,95,1.4,40.6
1872,Electabuzz,electabuzz,,1,electric,,65,83,57,95,85,105,1.1,30
1873,Magmar,magmar,,1,fire,,65,95,57,100,85,93,1.3,44.5
1874,Pinsir,pinsir,,1,bug,,65,125,100,55,70,85,1.5,55
1875,Pinsir,pinsir,Mega,1,bug,flying,65,155,120,65,90,105,1.7,59
1876,Tauros,tauros,,1,normal,,75,100,95,40,70,110,1.4,88.4
1877,Tauros,tauros,Paldea-Combat,1,fighting,,75,110,105,30,70,100,1.4,115
1878,Tauros,tauros,Paldea-Blaze,1,fighting,fire,75,110,105,30,70,100,1.4,85
1879,Tauros,tauros,Paldea-Aqua,1,fighting,water,75,110,105,30,70,100,1.4,110
1880,Magikarp,magikarp,,1,water,,20,10,55,15,20,80,0.9,10
1881,Gyarados,gyarados,,1,water,flying,95,125,79,60,100,81,6.5,235
1882,Gyarados,gyarados,Mega,1,water,dark,95,155,109,70,130,81,6.5,305
1883,Lapras,lapras,,1,water,ice,130,85,80,85,95,60,2.5,220
1884,Ditto,ditto,,1,normal,,48,48,48,48,48,48,0.3,4
1885,Eevee,eevee,,1,normal,,55,55,50,45,65,55,0.3,6.5
1886,Eevee,eevee,Starter,1,normal,,65,75,70,65,85,75,0.3,6.5
1887,Vaporeon,vaporeon,,1,water,,130,65,60,110,95,65,1,29
1888,Jolteon,jolteon,,1,electric,,65,65,60,110,95,130,0.8,24.5
1889,Flareon,flareon,,1,fire,,65,130,60,95,110,65,0.9,25
1890,Porygon,porygon,,1,normal,,65,60,70,85,75,40,0.8,36.5
1891,Omanyte,omanyte,,1,rock,water,35,40,100,90,55,35,0.4,7.5
1892,Omastar,omastar,,1,rock,water,70,60,125,115,70,55,1,35
1893,Kabuto,kabuto,,1,rock,water,30,80,90,55,45,55,0.5,11.5
1894,Kabutops,kabutops,,1,rock,water,60,115,105,65,70,80,1.3,40.5
1895,Aerodactyl,aerodactyl,,1,rock,flying,80,105,65,60,75,130,1.8,59
1896,Aerodactyl,aerodactyl,Mega,1,rock,flying,80,135,85,70,95,150,2.1,79
1897,Snorlax,snorlax,,1,normal,,160,110,65,65,110,30,2.1,460
1898,Articuno,articuno,,1,ice,flying,90,85,100,95,125,85,1.7,55.4
1899,Articuno,articuno,Galar,1,psychic,flying,90,85,85,125,100,95,1.7,50.9
1900,Zapdos,zapdos,,1,electric,flying,90,90,85,125,90,100,1.6,52.6
1901,Zapdos,zapdos,Galar,1,fighting,flying,90,125,90,85,90,100,1.6,58.2
1902,Moltres,moltres,,1,fire,flying,90,100,90,125,85,90,2,60
1903,Moltres,moltres,Galar,1,dark,flying,90,85,90,100,125,90,2,66
1904,Dratini,dratini,,1,dragon,,41,64,45,50,50,50,1.8,3.3
1905,Dragonair,dragonair,,1,dragon,,61,84,65,70,70,70,4,16.5
1906,Dragonite,dragonite,,1,dragon,flying,91,134,95,100,100,80,2.2,210
1907,Mewtwo,mewtwo,,1,psychic,,106,110,90,154,90,130,2,122
1908,Mewtwo,mewtwo,Mega-X,1,psychic,fighting,106,190,100,154,100,130,2.3,127
